Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
202501,01,049,3,6,DeKalb County                                               ,6,6,1248905,0,0,0,0,0,0,1,5,363636,4,4,846678,0,0,0,0,0,0,0,0,0
202501,01,051,3,6,Elmore County                                               ,4,4,972874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,01,053,3,6,Escambia County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,01,055,3,6,Etowah County                                               ,3,3,679000,0,0,0,0,0,0,0,0,0,3,3,679000,0,0,0,0,0,0,0,0,0
202501,01,057,3,6,Fayette County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,01,059,3,6,Franklin County                                             ,2,2,400433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,01,061,3,6,Geneva County                                               ,2,2,317916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,01,063,3,6,Greene County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,01,065,3,6,Hale County                                                 ,2,2,318000,0,0,0,0,0,0,0,0,0,2,2,318000,0,0,0,0,0,0,0,0,0
202501,01,067,3,6,Henry County                                                ,7,7,1273997,0,0,0,0,0,0,0,0,0,7,7,1273997,0,0,0,0,0,0,0,0,0
202501,01,069,3,6,Houston County                                              ,24,24,5112844,0,0,0,0,0,0,0,0,0,14,14,2779095,0,0,0,0,0,0,0,0,0
202501,01,071,3,6,Jackson County                                              ,3,3,939910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,01,073,3,6,Jefferson County                                            ,117,117,41172003,0,0,0,0,0,0,2,20,3166857,63,63,26883459,0,0,0,0,0,0,0,0,0
202501,01,075,3,6,Lamar County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,01,077,3,6,Lauderdale County                                           ,7,7,555313,0,0,0,0,0,0,5,27,3700000,6,6,505313,0,0,0,0,0,0,5,27,3700000
202501,01,079,3,6,Lawrence County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,01,081,3,6,Lee County                                                  ,141,141,40473249,0,0,0,0,0,0,0,0,0,141,141,40473249,0,0,0,0,0,0,0,0,0
202501,01,083,3,6,Limestone County                                            ,45,45,12857016,0,0,0,0,0,0,0,0,0,44,44,12653886,0,0,0,0,0,0,0,0,0
202501,01,085,3,6,Lowndes County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,01,087,3,6,Macon County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,01,089,3,6,Madison County                                              ,246,246,67907207,0,0,0,0,0,0,2,264,11392738,129,129,39461714,0,0,0,0,0,0,2,264,11392738
202501,01,091,3,6,Marengo County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,01,093,3,6,Marion County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,01,095,3,6,Marshall County                                             ,8,8,2190070,0,0,0,0,0,0,0,0,0,3,3,1295000,0,0,0,0,0,0,0,0,0
202501,01,097,3,6,Mobile County                                               ,74,74,15019865,5,10,1552380,0,0,0,9,52,8000000,71,71,14242087,5,10,1552380,0,0,0,9,52,8000000
202501,01,099,3,6,Monroe County                                               ,1,1,257105,0,0,0,0,0,0,1,5,1145833,0,0,0,0,0,0,0,0,0,0,0,0
202501,01,101,3,6,Montgomery County                                           ,33,33,8755711,0,0,0,0,0,0,1,7,1138846,16,16,5292691,0,0,0,0,0,0,0,0,0
202501,01,103,3,6,Morgan County                                               ,26,26,5110354,0,0,0,0,0,0,0,0,0,25,25,4861801,0,0,0,0,0,0,0,0,0
202501,01,105,3,6,Perry County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,01,107,3,6,Pickens County                                              ,1,1,172500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,01,109,3,6,Pike County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,01,111,3,6,Randolph County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,01,113,3,6,Russell County                                              ,11,11,2571054,0,0,0,0,0,0,0,0,0,6,6,1438944,0,0,0,0,0,0,0,0,0
202501,01,115,3,6,St. Clair County                                            ,37,37,11501063,0,0,0,0,0,0,0,0,0,30,30,7985295,0,0,0,0,0,0,0,0,0
202501,01,117,3,6,Shelby County                                               ,80,80,22556268,0,0,0,0,0,0,0,0,0,76,76,21552206,0,0,0,0,0,0,0,0,0
202501,01,119,3,6,Sumter County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,01,121,3,6,Talladega County                                            ,9,9,2121220,0,0,0,0,0,0,0,0,0,9,9,2121220,0,0,0,0,0,0,0,0,0
202501,01,123,3,6,Tallapoosa County                                           ,8,8,6116105,0,0,0,0,0,0,0,0,0,8,8,6116105,0,0,0,0,0,0,0,0,0
202501,01,125,3,6,Tuscaloosa County                                           ,38,38,11204042,1,2,170656,0,0,0,1,5,768941,10,10,2700786,0,0,0,0,0,0,0,0,0
202501,01,127,3,6,Walker County                                               ,2,2,1197988,0,0,0,0,0,0,0,0,0,2,2,1197988,0,0,0,0,0,0,0,0,0
202501,01,129,3,6,Washington County                                           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,01,131,3,6,Wilcox County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,01,133,3,6,Winston County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,02,013,4,9,Aleutians East Borough                                      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,02,016,4,9,Aleutians West Census Area                                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,02,020,4,9,Anchorage Municipality                                      ,7,7,2913640,0,0,0,0,0,0,1,7,1290630,7,7,2913640,0,0,0,0,0,0,1,7,1290630
202501,02,050,4,9,Bethel Census Area                                          ,1,1,416234,0,0,0,0,0,0,0,0,0,1,1,416234,0,0,0,0,0,0,0,0,0
202501,02,060,4,9,Bristol Bay Borough                                         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,02,063,4,9,Chugach Census Area                                         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,02,070,4,9,Dillingham Census Area                                      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,02,090,4,9,Fairbanks North Star Borough                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,02,100,4,9,Haines Borough                                              ,1,1,248915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,02,105,4,9,Hoonah-Angoon Census Area                                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,02,110,4,9,Juneau City and Borough                                     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,02,122,4,9,Kenai Peninsula Borough                                     ,4,4,2634000,0,0,0,0,0,0,0,0,0,4,4,2634000,0,0,0,0,0,0,0,0,0
202501,02,130,4,9,Ketchikan Gateway Borough                                   ,3,3,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,02,150,4,9,Kodiak Island Borough                                       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,02,170,4,9,Matanuska-Susitna Borough                                   ,3,3,1140986,1,2,412839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,02,180,4,9,Nome Census Area                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,02,185,4,9,North Slope Borough                                         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,02,188,4,9,Northwest Arctic Borough                                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,02,195,4,9,Petersburg Borough                                          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,02,198,4,9,Prince of Wales-Hyder Census Area                           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,02,220,4,9,Sitka City and Borough                                      ,1,1,217960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,02,230,4,9,Skagway Municipality                                        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,02,275,4,9,Wrangell City and Borough                                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,02,282,4,9,Yakutat City and Borough                                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,02,290,4,9,Yukon-Koyukuk Census Area                                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,04,001,4,8,Apache County                                               ,8,8,1534013,0,0,0,0,0,0,0,0,0,7,7,1265652,0,0,0,0,0,0,0,0,0
202501,04,003,4,8,Cochise County                                              ,37,37,6560346,0,0,0,0,0,0,0,0,0,34,34,6254859,0,0,0,0,0,0,0,0,0
202501,04,005,4,8,Coconino County                                             ,18,18,8915092,4,8,1676050,0,0,0,0,0,0,6,6,4749000,4,8,1676050,0,0,0,0,0,0
202501,04,007,4,8,Gila County                                                 ,27,27,6423157,0,0,0,0,0,0,0,0,0,19,19,3866179,0,0,0,0,0,0,0,0,0
202501,04,009,4,8,Graham County                                               ,20,20,8135269,2,4,838025,1,4,597156,0,0,0,20,20,8135269,2,4,838025,1,4,597156,0,0,0
202501,04,011,4,8,Greenlee County                                             ,1,1,130210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,04,012,4,8,La Paz County                                               ,1,1,140000,0,0,0,0,0,0,0,0,0,1,1,140000,0,0,0,0,0,0,0,0,0
202501,04,013,4,8,Maricopa County                                             ,1774,1774,577265428,50,100,12760513,0,0,0,7,88,12755524,1754,1754,571861240,49,98,12500833,0,0,0,5,32,3602420
202501,04,015,4,8,Mohave County                                               ,233,233,42433945,1,2,147294,1,3,192850,0,0,0,229,229,41803888,1,2,147294,1,3,192850,0,0,0
202501,04,017,4,8,Navajo County                                               ,37,37,13476633,1,2,419012,0,0,0,0,0,0,19,19,7927218,1,2,419012,0,0,0,0,0,0
202501,04,019,4,8,Pima County                                                 ,292,292,107923662,1,2,237724,0,0,0,4,59,8347109,216,216,88548966,0,0,0,0,0,0,3,30,3995087
202501,04,021,4,8,Pinal County                                                ,719,719,157173492,1,2,200000,1,4,222166,0,0,0,608,608,129285903,0,0,0,1,4,222166,0,0,0
202501,04,023,4,8,Santa Cruz County                                           ,45,45,10448168,0,0,0,0,0,0,0,0,0,45,45,10448168,0,0,0,0,0,0,0,0,0
202501,04,025,4,8,Yavapai County                                              ,93,93,30746970,7,14,1707785,0,0,0,0,0,0,90,90,30179298,7,14,1707785,0,0,0,0,0,0
202501,04,027,4,8,Yuma County                                                 ,75,75,14930174,0,0,0,0,0,0,0,0,0,75,75,14930174,0,0,0,0,0,0,0,0,0
202501,05,001,3,7,Arkansas County                                             ,1,1,89999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,003,3,7,Ashley County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,005,3,7,Baxter County                                               ,1,1,390000,0,0,0,0,0,0,1,5,365000,1,1,390000,0,0,0,0,0,0,1,5,365000
202501,05,007,3,7,Benton County                                               ,272,272,84849640,2,4,929954,0,0,0,1,5,281250,196,196,66314094,1,2,464954,0,0,0,0,0,0
202501,05,009,3,7,Boone County                                                ,1,1,101786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,011,3,7,Bradley County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,013,3,7,Calhoun County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,015,3,7,Carroll County                                              ,2,2,590933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,017,3,7,Chicot County                                               ,1,1,79547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,019,3,7,Clark County                                                ,1,1,552510,0,0,0,0,0,0,0,0,0,1,1,552510,0,0,0,0,0,0,0,0,0
202501,05,021,3,7,Clay County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,023,3,7,Cleburne County                                             ,1,1,232663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,025,3,7,Cleveland County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,027,3,7,Columbia County                                             ,2,2,222000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,029,3,7,Conway County                                               ,2,2,255439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,031,3,7,Craighead County                                            ,47,47,7323864,5,10,687861,6,18,932941,1,5,283748,2,2,532588,0,0,0,0,0,0,0,0,0
202501,05,033,3,7,Crawford County                                             ,5,5,3024355,0,0,0,0,0,0,0,0,0,4,4,2737922,0,0,0,0,0,0,0,0,0
202501,05,035,3,7,Crittenden County                                           ,7,7,2011449,0,0,0,0,0,0,0,0,0,4,4,1259700,0,0,0,0,0,0,0,0,0
202501,05,037,3,7,Cross County                                                ,2,2,27778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,039,3,7,Dallas County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,041,3,7,Desha County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,043,3,7,Drew County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,045,3,7,Faulkner County                                             ,48,48,10892663,0,0,0,0,0,0,8,192,18994576,46,46,10365949,0,0,0,0,0,0,8,192,18994576
202501,05,047,3,7,Franklin County                                             ,1,1,188464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,049,3,7,Fulton County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,051,3,7,Garland County                                              ,8,8,2262188,0,0,0,0,0,0,0,0,0,7,7,1976680,0,0,0,0,0,0,0,0,0
202501,05,053,3,7,Grant County                                                ,3,3,466527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,055,3,7,Greene County                                               ,2,2,550000,0,0,0,0,0,0,0,0,0,2,2,550000,0,0,0,0,0,0,0,0,0
202501,05,057,3,7,Hempstead County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,059,3,7,Hot Spring County                                           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,061,3,7,Howard County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,063,3,7,Independence County                                         ,1,1,262182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,065,3,7,Izard County                                                ,2,2,580000,0,0,0,0,0,0,0,0,0,2,2,580000,0,0,0,0,0,0,0,0,0
202501,05,067,3,7,Jackson County                                              ,1,1,220000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,069,3,7,Jefferson County                                            ,1,1,148558,4,8,660000,0,0,0,0,0,0,0,0,0,4,8,660000,0,0,0,0,0,0
202501,05,071,3,7,Johnson County                                              ,1,1,286434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,073,3,7,Lafayette County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,075,3,7,Lawrence County                                             ,3,3,859300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,077,3,7,Lee County                                                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,079,3,7,Lincoln County                                              ,1,1,285833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,081,3,7,Little River County                                         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,083,3,7,Logan County                                                ,1,1,176500,1,2,230188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,085,3,7,Lonoke County                                               ,0,0,0,3,6,439854,0,0,0,0,0,0,0,0,0,3,6,439854,0,0,0,0,0,0
202501,05,087,3,7,Madison County                                              ,3,3,730000,0,0,0,0,0,0,0,0,0,3,3,730000,0,0,0,0,0,0,0,0,0
202501,05,089,3,7,Marion County                                               ,15,15,1290900,0,0,0,0,0,0,0,0,0,15,15,1290900,0,0,0,0,0,0,0,0,0
202501,05,091,3,7,Miller County                                               ,5,5,2710458,4,8,2002140,0,0,0,0,0,0,5,5,2710458,4,8,2002140,0,0,0,0,0,0
202501,05,093,3,7,Mississippi County                                          ,4,4,524616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,095,3,7,Monroe County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,099,3,7,Nevada County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,101,3,7,Newton County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,103,3,7,Ouachita County                                             ,1,1,83976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,105,3,7,Perry County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,107,3,7,Phillips County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,111,3,7,Poinsett County                                             ,1,1,285508,1,2,326000,1,4,180000,0,0,0,0,0,0,1,2,326000,1,4,180000,0,0,0
202501,05,113,3,7,Polk County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,115,3,7,Pope County                                                 ,4,4,1330100,0,0,0,0,0,0,0,0,0,3,3,1193600,0,0,0,0,0,0,0,0,0
202501,05,117,3,7,Prairie County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,119,3,7,Pulaski County                                              ,106,106,33608982,3,6,450000,8,31,1994480,0,0,0,106,106,33608982,3,6,450000,8,31,1994480,0,0,0
202501,05,121,3,7,Randolph County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,123,3,7,St. Francis County                                          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,125,3,7,Saline County                                               ,29,29,6471707,0,0,0,0,0,0,0,0,0,25,25,5525761,0,0,0,0,0,0,0,0,0
202501,05,127,3,7,Scott County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,129,3,7,Searcy County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,131,3,7,Sebastian County                                            ,10,10,2947425,28,56,9980250,0,0,0,0,0,0,8,8,2520000,28,56,9980250,0,0,0,0,0,0
202501,05,133,3,7,Sevier County                                               ,1,1,75000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,135,3,7,Sharp County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,137,3,7,Stone County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,139,3,7,Union County                                                ,1,1,174800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,141,3,7,Van Buren County                                            ,2,2,541750,0,0,0,0,0,0,0,0,0,2,2,541750,0,0,0,0,0,0,0,0,0
202501,05,143,3,7,Washington County                                           ,172,172,59255230,0,0,0,0,0,0,0,0,0,171,171,59049230,0,0,0,0,0,0,0,0,0
202501,05,145,3,7,White County                                                ,17,17,2557048,0,0,0,0,0,0,0,0,0,14,14,2307506,0,0,0,0,0,0,0,0,0
202501,05,147,3,7,Woodruff County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,05,149,3,7,Yell County                                                 ,1,1,180000,0,0,0,0,0,0,0,0,0,1,1,180000,0,0,0,0,0,0,0,0,0
202501,06,001,4,9,Alameda County                                              ,53,53,16824985,1,2,574096,0,0,0,11,229,46841284,41,41,12753438,0,0,0,0,0,0,9,213,43645948
202501,06,003,4,9,Alpine County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,06,005,4,9,Amador County                                               ,5,5,732797,0,0,0,0,0,0,0,0,0,5,5,732797,0,0,0,0,0,0,0,0,0
202501,06,007,4,9,Butte County                                                ,32,32,10512371,1,2,198100,0,0,0,0,0,0,14,14,7095176,1,2,198100,0,0,0,0,0,0
202501,06,009,4,9,Calaveras County                                            ,6,6,2274086,0,0,0,0,0,0,0,0,0,1,1,500000,0,0,0,0,0,0,0,0,0
202501,06,011,4,9,Colusa County                                               ,1,1,124,0,0,0,0,0,0,0,0,0,1,1,124,0,0,0,0,0,0,0,0,0
202501,06,013,4,9,Contra Costa County                                         ,78,78,27895895,2,4,911511,1,3,417016,1,5,1727022,61,61,21252234,1,2,600000,1,3,417016,1,5,1727022
202501,06,015,4,9,Del Norte County                                            ,1,1,321132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,06,017,4,9,El Dorado County                                            ,71,71,33196468,0,0,0,0,0,0,0,0,0,71,71,33196468,0,0,0,0,0,0,0,0,0
202501,06,019,4,9,Fresno County                                               ,151,151,55846861,1,2,328282,0,0,0,0,0,0,139,139,50962380,1,2,328282,0,0,0,0,0,0
